Time [msec],x [m],y [m],z [m],Red,Green,Blue
25000,-5.047,9.4261,34.7983,255,255,255
25250,-5.0614,9.5129,34.9994,255,255,255
25500,-5.0746,9.5932,35.1854,255,255,255
25750,-5.0868,9.6668,35.3559,255,255,255
26000,-5.0979,9.7335,35.5106,255,255,255
26250,-5.1078,9.7933,35.649,255,255,255
26500,-5.1165,9.8458,35.7708,255,255,255
26750,-5.1239,9.891,35.8754,255,255,255
27000,-5.1302,9.9286,35.9625,255,255,255
27250,-5.1351,9.9584,36.0317,255,255,255
27500,-5.1388,9.9804,36.0826,255,255,255
27750,-5.1411,9.9943,36.1147,255,255,255
28000,-5.142,9.9999,36.1277,255,255,255
28250,-5.142,10,36.128,255,255,255
28500,-5.142,10,36.128,255,255,255
28750,-5.142,10,36.128,255,255,255
29000,-5.142,10,36.128,255,255,255
29250,-5.142,10,36.128,255,255,255
29500,-5.142,10,36.128,255,255,255
29750,-5.142,10,36.128,255,255,255
30000,-5.142,10,36.128,255,255,255
30250,-5.142,10,36.128,255,255,255
30500,-5.142,10,36.128,255,255,255
30750,-5.142,10,36.128,255,255,255
31000,-5.142,10,36.128,255,255,255
31250,-5.142,10,36.128,255,255,255
31500,-5.142,10,36.128,255,255,255
31750,-5.142,10,36.128,255,255,255
32000,-5.142,10,36.128,255,255,255
32250,-5.142,10,36.128,255,255,255
32500,-5.142,10,36.128,255,255,255
32750,-5.142,10,36.128,255,255,255
33000,-5.142,10,36.128,255,255,255
33250,-5.142,10,36.128,255,255,255
33500,-5.16,10,36.132,255,255,255
33750,-5.2253,10,36.1464,255,255,255
34000,-5.3315,10,36.1699,255,255,255
34250,-5.4713,10,36.2008,255,255,255
34500,-5.6375,10,36.2375,255,255,255
34750,-5.823,10,36.2785,255,255,255
35000,-6.0205,10,36.3222,255,255,255
35250,-6.2228,10,36.3669,255,255,255
35500,-6.4227,10,36.411,255,255,255
35750,-6.613,10,36.4531,255,255,255
36000,-6.7865,10,36.4915,255,255,255
36250,-6.9359,10,36.5245,255,255,255
36500,-7.0542,10,36.5506,255,255,255
36750,-7.134,10,36.5683,255,255,255
37000,-7.1682,10,36.5758,255,255,255
37250,-7.169,10,36.576,255,255,255
37500,-7.169,10,36.576,255,255,255
37750,-7.169,10,36.576,255,255,255
38000,-7.169,10,36.576,255,255,255
38250,-7.169,10,36.576,255,255,255
38500,-7.169,10,36.576,255,255,255
38750,-7.169,10,36.576,255,255,255
39000,-7.169,10,36.576,255,255,255
39250,-7.169,10,36.576,255,255,255
39500,-7.169,10,36.576,255,255,255
39750,-7.169,10,36.576,255,255,255
40000,-7.169,10,36.576,255,255,255
40250,-7.169,10,36.576,255,255,255
40500,-7.169,10,36.576,255,255,255
40750,-7.169,10,36.576,255,255,255
41000,-7.169,10,36.576,255,255,255
41250,-7.169,10,36.576,255,255,255
41500,-7.169,10,36.576,255,255,255
41750,-7.169,10,36.576,255,255,255
42000,-7.169,10,36.576,255,255,255
42250,-7.169,10,36.576,255,255,255
42500,-7.169,10,36.576,255,255,255
42750,-7.169,10,36.576,255,255,255
43000,-7.169,10,36.576,255,255,255
43250,-7.169,10,36.576,255,255,255
43500,-7.169,10,36.576,255,255,255
43750,-7.169,10,36.576,255,255,255
44000,-7.1688,10,36.5821,255,255,255
44250,-7.1681,10,36.6051,255,255,255
44500,-7.167,10,36.6445,255,255,255
44750,-7.1653,10,36.6995,255,255,255
45000,-7.1632,10,36.7693,255,255,255
45250,-7.1607,10,36.8531,255,255,255
45500,-7.1578,10,36.9501,255,255,255
45750,-7.1545,10,37.0596,255,255,255
46000,-7.1509,10,37.1807,255,255,255
46250,-7.147,10,37.3126,255,255,255
46500,-7.1427,10,37.4545,255,255,255
46750,-7.1382,10,37.6057,255,255,255
47000,-7.1334,10,37.7654,255,255,255
47250,-7.1284,10,37.9327,255,255,255
47500,-7.1232,10,38.1069,255,255,255
47750,-7.1178,10,38.2871,255,255,255
48000,-7.1123,10,38.4727,255,255,255
48250,-7.1066,10,38.6627,255,255,255
48500,-7.1008,10,38.8565,255,255,255
48750,-7.0949,10,39.0531,255,255,255
49000,-7.089,10,39.2519,255,255,255
49250,-7.083,10,39.452,255,255,255
49500,-7.077,10,39.6526,255,255,255
49750,-7.071,10,39.853,255,255,255
50000,-7.0651,10,40.0523,255,255,255
50250,-7.0592,10,40.2497,255,255,255
50500,-7.0533,10,40.4445,255,255,255
50750,-7.0476,10,40.6359,255,255,255
51000,-7.042,10,40.8231,255,255,255
51250,-7.0366,10,41.0052,255,255,255
51500,-7.0313,10,41.1815,255,255,255
51750,-7.0262,10,41.3512,255,255,255
52000,-7.0214,10,41.5136,255,255,255
52250,-7.0168,10,41.6677,255,255,255
52500,-7.0124,10,41.8128,255,255,255
52750,-7.0084,10,41.9482,255,255,255
53000,-7.0046,10,42.073,255,255,255
53250,-7.0012,10,42.1864,255,255,255
53500,-6.9982,10,42.2877,255,255,255
53750,-6.9956,10,42.376,255,255,255
54000,-6.9933,10,42.4506,255,255,255
54250,-6.9916,10,42.5107,255,255,255
54500,-6.9902,10,42.5554,255,255,255
54750,-6.9894,10,42.584,255,255,255
55000,-6.989,10,42.5957,255,255,255
55250,-6.989,10,42.596,255,255,255
55500,-6.989,10,42.596,255,255,255
55750,-6.989,10,42.596,255,255,255
56000,-6.989,10,42.596,255,255,255
56250,-6.989,10,42.596,255,255,255
56500,-6.989,10,42.596,255,255,255
56750,-6.989,10,42.596,255,255,255
57000,-6.989,10,42.596,255,255,255
57250,-6.989,10,42.596,255,255,255
57500,-6.989,10,42.596,255,255,255
57750,-6.989,10,42.596,255,255,255
58000,-6.989,10,42.596,255,255,255
58250,-6.989,10,42.596,255,255,255
58500,-6.989,10,42.596,255,255,255
58750,-6.989,10,42.596,255,255,255
59000,-6.989,10,42.596,255,255,255
59250,-6.989,10,42.596,255,255,255
59500,-6.989,10,42.596,255,255,255
59750,-6.989,10,42.596,255,255,255
60000,-6.989,10,42.596,255,255,255
60250,-6.989,10,42.596,255,255,255
60500,-6.9835,10,42.6006,255,255,255
60750,-6.9626,10,42.618,255,255,255
61000,-6.9267,10,42.6478,255,255,255
61250,-6.8766,10,42.6895,255,255,255
61500,-6.8127,10,42.7426,255,255,255
61750,-6.7357,10,42.8065,255,255,255
62000,-6.6463,10,42.8809,255,255,255
62250,-6.5452,10,42.965,255,255,255
62500,-6.4328,10,43.0584,255,255,255
62750,-6.3099,10,43.1605,255,255,255
63000,-6.1771,10,43.2709,255,255,255
63250,-6.035,10,43.3891,255,255,255
63500,-5.8843,10,43.5143,255,255,255
63750,-5.7256,10,43.6463,255,255,255
64000,-5.5595,10,43.7844,255,255,255
64250,-5.3866,10,43.9281,255,255,255
64500,-5.2077,10,44.0768,255,255,255
64750,-5.0232,10,44.2302,255,255,255
65000,-4.8339,10,44.3875,255,255,255
65250,-4.6404,10,44.5484,255,255,255
65500,-4.4433,10,44.7122,255,255,255
65750,-4.2433,10,44.8785,255,255,255
66000,-4.0409,10,45.0467,255,255,255
66250,-3.8369,10,45.2164,255,255,255
66500,-3.6318,10,45.3869,255,255,255
66750,-3.4263,10,45.5577,255,255,255
67000,-3.2209,10,45.7284,255,255,255
67250,-3.0165,10,45.8984,255,255,255
67500,-2.8135,10,46.0671,255,255,255
67750,-2.6126,10,46.2341,255,255,255
68000,-2.4144,10,46.3989,255,255,255
68250,-2.2197,10,46.5608,255,255,255
68500,-2.0289,10,46.7194,255,255,255
68750,-1.8427,10,46.8741,255,255,255
69000,-1.6619,10,47.0245,255,255,255
69250,-1.4869,10,47.1699,255,255,255
69500,-1.3184,10,47.31,255,255,255
69750,-1.1572,10,47.444,255,255,255
70000,-1.0037,10,47.5716,255,255,255
70250,-0.8586,10,47.6922,255,255,255
70500,-0.7227,10,47.8053,255,255,255
70750,-0.5964,10,47.9102,255,255,255
71000,-0.4804,10,48.0067,255,255,255
71250,-0.3754,10,48.0939,255,255,255
71500,-0.282,10,48.1716,255,255,255
71750,-0.2008,10,48.2391,255,255,255
72000,-0.1324,10,48.2959,255,255,255
72250,-0.0776,10,48.3415,255,255,255
72500,-0.0368,10,48.3754,255,255,255
72750,-0.0108,10,48.397,255,255,255
73000,-0.0002,10,48.4058,255,255,255
73250,0,10,48.406,255,255,255
73500,0,10,48.406,255,255,255
73750,0,10,48.406,255,255,255
74000,0,10,48.406,255,255,255
74250,0,10,48.406,255,255,255
74500,0,10,48.406,255,255,255
74750,0,10,48.406,255,255,255
75000,0,10,48.406,255,255,255
75250,0,10,48.406,255,255,255
75500,0,10,48.406,255,255,255
75750,0,10,48.406,255,255,255
76000,0,10,48.406,255,255,255
76250,0,10,48.406,255,255,255
76500,0,10,48.406,255,255,255
76750,0,10,48.406,255,255,255
77000,0,10,48.406,255,255,255
77250,0,10,48.406,255,255,255
77500,0,10,48.406,255,255,255
77750,0,10,48.406,255,255,255
78000,0,10,48.406,255,255,255
78250,0,10,48.406,255,255,255
78500,0,10,48.406,255,255,255
78750,0,10,48.406,255,255,255
79000,0,10,48.406,255,255,255
79250,0,10,48.3978,255,255,255
79500,0,10,48.3669,255,255,255
79750,0,10,48.3142,255,255,255
80000,0,10,48.2409,255,255,255
80250,0,10,48.1481,255,255,255
80500,0,10,48.0372,255,255,255
80750,0,10,47.9092,255,255,255
81000,0,10,47.7654,255,255,255
81250,0,10,47.607,255,255,255
81500,0,10,47.4352,255,255,255
81750,0,10,47.2511,255,255,255
82000,0,10,47.0561,255,255,255
82250,0,10,46.8512,255,255,255
82500,0,10,46.6377,255,255,255
82750,0,10,46.4169,255,255,255
83000,0,10,46.1898,255,255,255
83250,0,10,45.9577,255,255,255
83500,0,10,45.7218,255,255,255
83750,0,10,45.4833,255,255,255
84000,0,10,45.2434,255,255,255
84250,0,10,45.0032,255,255,255
84500,0,10,44.7641,255,255,255
84750,0,10,44.5272,255,255,255
85000,0,10,44.2937,255,255,255
85250,0,10,44.0648,255,255,255
85500,0,10,43.8417,255,255,255
85750,0,10,43.6256,255,255,255
86000,0,10,43.4177,255,255,255
86250,0,10,43.2192,255,255,255
86500,0,10,43.0314,255,255,255
86750,0,10,42.8553,255,255,255
87000,0,10,42.6923,255,255,255
87250,0,10,42.5434,255,255,255
87500,0,10,42.41,255,255,255
87750,0,10,42.2932,255,255,255
88000,0,10,42.1942,255,255,255
88250,0,10,42.1142,255,255,255
88500,0,10,42.0544,255,255,255
88750,0,10,42.0161,255,255,255
89000,0,10,42.0003,255,255,255
89250,0,10,42,255,255,255
89500,0,10,42,255,255,255
89750,0,10,42,255,255,255
90000,0,10,42,255,255,255
90250,0,10,42,255,255,255
90500,0.0142,10,42.0008,255,255,255
90750,0.0684,10,42.0039,255,255,255
91000,0.1625,10,42.0091,255,255,255
91250,0.2955,10,42.0162,255,255,255
91500,0.4668,10,42.0249,255,255,255
91750,0.6754,10,42.0351,255,255,255
92000,0.9207,10,42.0465,255,255,255
92250,1.2018,10,42.0589,255,255,255
92500,1.518,10,42.0721,255,255,255
92750,1.8683,10,42.0859,255,255,255
93000,2.2521,10,42.1,255,255,255
93250,2.6686,10,42.1143,255,255,255
93500,3.1169,10,42.1285,255,255,255
93750,3.5962,10,42.1425,255,255,255
94000,4.1058,10,42.1559,255,255,255
94250,4.6448,10,42.1686,255,255,255
94500,5.2125,10,42.1803,255,255,255
94750,5.808,10,42.191,255,255,255
95000,6.4306,10,42.2002,255,255,255
95250,7.0795,10,42.2079,255,255,255
95500,7.7532,10,42.2134,255,255,255
95750,8.4499,10,42.216,255,255,255
96000,9.1683,10,42.2155,255,255,255
96250,9.9073,10,42.212,255,255,255
96500,10.6658,10,42.2053,255,255,255
96750,11.4428,10,42.1954,255,255,255
97000,12.237,10,42.1823,255,255,255
97250,13.0474,10,42.1658,255,255,255
97500,13.8728,10,42.1459,255,255,255
97750,14.7122,10,42.1226,255,255,255
98000,15.5643,10,42.0958,255,255,255
98250,16.4282,10,42.0653,255,255,255
98500,17.3027,10,42.0313,255,255,255
98750,18.1866,10,41.9935,255,255,255
99000,19.0789,10,41.952,255,255,255
99250,19.9784,10,41.9067,255,255,255
99500,20.8841,10,41.8574,255,255,255
99750,21.7947,10,41.8043,255,255,255
100000,22.7093,10,41.7471,255,255,255
100250,23.6266,10,41.6858,255,255,255
100500,24.5456,10,41.6204,255,255,255
100750,25.4651,10,41.5508,255,255,255
101000,26.384,10,41.477,255,255,255
101250,27.3013,10,41.3988,255,255,255
101500,28.2157,10,41.3163,255,255,255
101750,29.1261,10,41.2296,255,255,255
102000,30.0312,10,41.1396,255,255,255
102250,30.9303,10,41.0465,255,255,255
102500,31.8224,10,40.9505,255,255,255
102750,32.7068,10,40.8519,255,255,255
103000,33.5827,10,40.7511,255,255,255
103250,34.4492,10,40.6482,255,255,255
103500,35.3056,10,40.5436,255,255,255
103750,36.151,10,40.4375,255,255,255
104000,36.9846,10,40.3302,255,255,255
104250,37.8056,10,40.222,255,255,255
104500,38.6132,10,40.1131,255,255,255
104750,39.4066,10,40.0037,255,255,255
105000,40.185,10,39.8943,255,255,255
105250,40.9474,10,39.785,255,255,255
105500,41.6933,10,39.676,255,255,255
105750,42.4216,10,39.5678,255,255,255
106000,43.1316,10,39.4605,255,255,255
106250,43.8226,10,39.3545,255,255,255
106500,44.4936,10,39.2499,255,255,255
106750,45.1438,10,39.1471,255,255,255
107000,45.7727,10,39.0464,255,255,255
107250,46.3799,10,38.9485,255,255,255
107500,46.9648,10,38.8533,255,255,255
107750,47.5268,10,38.7612,255,255,255
108000,48.0654,10,38.6722,255,255,255
108250,48.5801,10,38.5865,255,255,255
108500,49.0703,10,38.5044,255,255,255
108750,49.5354,10,38.4258,255,255,255
109000,49.975,10,38.3511,255,255,255
109250,50.3883,10,38.2804,255,255,255
109500,50.7749,10,38.2138,255,255,255
109750,51.1342,10,38.1515,255,255,255
110000,51.4657,10,38.0937,255,255,255
110250,51.7688,10,38.0405,255,255,255
110500,52.043,10,37.9921,255,255,255
110750,52.2876,10,37.9486,255,255,255
111000,52.5022,10,37.9103,255,255,255
111250,52.6862,10,37.8773,255,255,255
111500,52.839,10,37.8497,255,255,255
111750,52.9601,10,37.8277,255,255,255
112000,53.049,10,37.8115,255,255,255
112250,53.1049,10,37.8012,255,255,255
112500,53.1275,10,37.7971,255,255,255
112750,53.128,10,37.797,255,255,255
113000,53.128,10,37.797,255,255,255
113250,53.128,10,37.797,255,255,255
113500,53.128,10,37.797,255,255,255
113750,53.128,10,37.797,255,255,255
114000,53.128,10,37.797,255,255,255
114250,53.128,10,37.797,255,255,255
114500,53.128,10,37.797,255,255,255
114750,53.128,10,37.797,255,255,255
115000,53.128,10,37.797,255,255,255
115250,53.128,10,37.797,255,255,255
115500,53.128,10,37.797,255,255,255
115750,53.128,10,37.797,255,255,255
116000,53.128,10,37.797,255,255,255
116250,53.128,10,37.797,255,255,255
116500,53.128,10,37.797,255,255,255
116750,53.128,10,37.797,255,255,255
117000,53.128,10,37.797,255,255,255
117250,53.128,10,37.797,255,255,255
117500,53.128,10,37.797,255,255,255
117750,53.128,10,37.797,255,255,255
118000,53.128,10,37.797,255,255,255
118250,53.128,10,37.797,255,255,255
118500,53.128,10,37.797,255,255,255
118750,53.128,10,37.797,255,255,255
119000,53.128,10,37.589,255,255,255
119250,53.128,10,37.2723,255,255,255
119500,53.128,10,36.818,255,255,255
119750,53.128,10,36.3167,255,255,255
120000,53.128,10,35.8621,255,255,255
120250,53.128,10,35.485,255,255,255
120500,53.128,10,35.11,255,255,255
120750,53.128,10,34.839,255,255,255
121000,52.727,9.9072,34.6414,255,255,255
121250,52.245,9.7957,34.4544,255,255,255
121500,51.763,9.6838,34.267,255,255,255
121750,51.281,9.5718,34.0795,255,255,255
122000,50.4212,9.3733,33.746,255,255,255
122250,49.4852,9.1573,33.383,255,255,255
122500,48.5492,8.9413,33.02,255,255,255
122750,47.6132,8.7253,32.657,255,255,255
123000,46.6762,8.5055,32.2916,255,255,255
123250,45.7402,8.2885,31.9281,255,255,255
123500,44.8042,8.0715,31.5646,255,255,255
123750,43.8682,7.8545,31.2011,255,255,255
124000,42.9322,7.6375,30.8376,255,255,255
124250,41.9962,7.4205,30.4741,255,255,255
124500,41.0602,7.2035,30.1106,255,255,255
124750,40.1242,6.9865,29.7471,255,255,255
125000,39.1858,6.7709,29.3826,255,255,255
125250,38.2494,6.5543,29.0191,255,255,255
125500,37.3129,6.3377,28.6555,255,255,255
125750,36.3765,6.1211,28.292,255,255,255
126000,35.4401,5.9045,27.9284,255,255,255
126250,34.5038,5.6878,27.5649,255,255,255
126500,33.5674,5.4711,27.2013,255,255,255
126750,32.6311,5.2544,26.8377,255,255,255
127000,31.6949,5.0376,26.4742,255,255,255
127250,30.7586,4.8208,26.1106,255,255,255
127500,29.8224,4.6039,25.7469,255,255,255
127750,28.8862,4.387,25.3833,255,255,255
128000,27.95,4.1701,25.0197,255,255,255
128250,27.0138,3.9532,24.656,255,255,255
128500,26.0777,3.7362,24.2924,255,255,255
128750,25.1416,3.5192,23.9287,255,255,255
129000,24.2055,3.3022,23.5651,255,255,255
129250,23.2695,3.0851,23.2014,255,255,255
129500,22.3335,2.868,22.8377,255,255,255
129750,21.3975,2.6508,22.474,255,255,255
130000,20.4615,2.4336,22.1102,255,255,255
130250,19.5256,2.2164,21.7465,255,255,255
130500,18.5897,1.9992,21.3828,255,255,255
130750,17.6538,1.7819,21.019,255,255,255
131000,16.7179,1.5646,20.6553,255,255,255
131250,15.7821,1.3473,20.2915,255,255,255
131500,14.8462,1.1299,19.9277,255,255,255
131750,13.9105,0.9125,19.5639,255,255,255
132000,12.9747,0.695,19.2001,255,255,255
132250,12.0362,0.4825,18.8396,255,255,255
132500,11.1002,0.2655,18.4761,255,255,255
132750,10.1642,0.0485,18.1126,255,255,255
133000,9.2282,-0.1685,17.7491,255,255,255
133250,8.2922,-0.3855,17.3856,255,255,255
133500,7.3562,-0.6025,17.0221,255,255,255
133750,6.4202,-0.8195,16.6586,255,255,255
134000,5.4842,-1.0365,16.2951,255,255,255
134250,4.5482,-1.2535,15.9316,255,255,255
134500,3.6122,-1.4705,15.5681,255,255,255
134750,2.6677,-1.6869,15.2007,255,255,255
135000,1.7213,-1.9065,14.8328,255,255,255
135250,0.7964,-2.121,14.4737,255,255,255
135500,-0.1013,-2.3286,14.1255,255,255,255
135750,-0.9983,-2.5361,13.7775,255,255,255
136000,-1.5338,-2.6604,13.5692,255,255,255
136250,-1.9963,-2.7679,13.3892,255,255,255
136500,-2.4592,-2.875,13.2097,255,255,255
136750,-2.9222,-2.982,13.0302,255,255,255
137000,-3,-3,12.792,255,255,255
137250,-3,-3,12.542,255,255,255
137500,-3,-3,12.1802,255,255,255
137750,-3,-3,11.6049,255,255,255
138000,-3,-3,10.998,255,255,255
138250,-3,-3,10.5471,255,255,255
138500,-3,-3,10.292,255,255,255
138750,-3,-3,10.042,255,255,255
139000,-3,-3,9.8153,255,255,255
139250,-3,-3,9.6462,255,255,255
139500,-3,-3,9.5205,255,255,255
139750,-3,-3,9.4229,255,255,255
140000,-3,-3,9.3381,255,255,255
140250,-3,-3,9.2507,255,255,255
140500,-3,-3,9.1455,255,255,255
140750,-3,-3,9.021,255,255,255
141000,-3,-3,8.896,255,255,255
141250,-3,-3,8.771,255,255,255
141500,-3,-3,8.646,255,255,255
141750,-3,-3,8.521,255,255,255
142000,-3,-3,8.396,255,255,255
142250,-3,-3,8.271,255,255,255
142500,-3,-3,8.146,255,255,255
142750,-3,-3,8.021,255,255,255
143000,-3,-3,7.896,255,255,255
143250,-3,-3,7.771,255,255,255
143500,-3,-3,7.646,255,255,255
143750,-3,-3,7.521,255,255,255
144000,-3,-3,7.396,255,255,255
144250,-3,-3,7.271,255,255,255
144500,-3,-3,7.146,255,255,255
144750,-3,-3,7.021,255,255,255
145000,-3,-3,6.896,255,255,255
145250,-3,-3,6.771,255,255,255
145500,-3,-3,6.646,255,255,255
145750,-3,-3,6.521,255,255,255
146000,-3,-3,6.396,255,255,255
146250,-3,-3,6.271,255,255,255
146500,-3,-3,6.146,255,255,255
146750,-3,-3,6.021,255,255,255
147000,-3,-3,5.896,255,255,255
147250,-3,-3,5.771,255,255,255
147500,-3,-3,5.646,255,255,255
147750,-3,-3,5.521,255,255,255
148000,-3,-3,5.396,255,255,255
148250,-3,-3,5.271,255,255,255
148500,-3,-3,5.146,255,255,255
148750,-3,-3,5.021,255,255,255
149000,-3,-3,4.896,255,255,255
149250,-3,-3,4.771,255,255,255
149500,-3,-3,4.646,255,255,255
149750,-3,-3,4.521,255,255,255
150000,-3,-3,4.396,255,255,255
150250,-3,-3,4.271,255,255,255
150500,-3,-3,4.146,255,255,255
150750,-3,-3,4.021,255,255,255
151000,-3,-3,3.896,255,255,255
151250,-3,-3,3.771,255,255,255
151500,-3,-3,3.646,255,255,255
151750,-3,-3,3.521,255,255,255
152000,-3,-3,3.396,255,255,255
152250,-3,-3,3.271,255,255,255
152500,-3,-3,3.146,255,255,255
152750,-3,-3,3.021,255,255,255
153000,-3,-3,2.896,255,255,255
153250,-3,-3,2.771,255,255,255
153500,-3,-3,2.646,255,255,255
153750,-3,-3,2.521,255,255,255
154000,-3,-3,2.396,255,255,255
154250,-3,-3,2.271,255,255,255
154500,-3,-3,2.146,255,255,255
154750,-3,-3,2.021,255,255,255
155000,-3,-3,1.896,255,255,255
155250,-3,-3,1.771,255,255,255
155500,-3,-3,1.646,255,255,255
155750,-3,-3,1.521,255,255,255
156000,-3,-3,1.396,255,255,255
156250,-3,-3,1.271,255,255,255
156500,-3,-3,1.146,255,255,255
156750,-3,-3,1.021,255,255,255
157000,-3,-3,0.896,255,255,255
157250,-3,-3,0.771,255,255,255
157500,-3,-3,0.646,255,255,255
157750,-3,-3,0.521,255,255,255
158000,-3,-3,0.396,255,255,255
158250,-3,-3,0.271,255,255,255
158500,-3,-3,0.146,255,255,255
158750,-3,-3,0.021,255,255,255
159000,-3,-3,0,255,255,255
159250,-3,-3,0,255,255,255
159500,-3,-3,0,255,255,255
159750,-3,-3,0,255,255,255
160000,-3,-3,0,255,255,255
160250,-3,-3,0,255,255,255
